"Incident ID",Year,Month,Day,"Country Code",Country,Region,District,City,UN,INGO,ICRC,"NRCS and IFRC",NNGO,Other,"Nationals killed","Nationals wounded","Nationals kidnapped","Total nationals","Internationals killed","Internationals wounded","Internationals kidnapped","Total internationals","Total killed","Total wounded","Total kidnapped","Total affected","Gender Male","Gender Female","Gender Unknown","Means of attack","Attack context",Location,Latitude,Longitude,"Actor type","Actor name",Details,Verified,Source
2238,2017,2,12,YE,Yemen,Taiz,Taiz,Al-Makha,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"Aerial bombardment",Combat/Crossfire,Home,13.320302,43.247315,"Foreign or coalition forces","Saudi-led Coalition (SLC)","A staff member of an NGO was critically injured during an air strike on her home in Mokha, Yemen. Several of her family members (not counted here) were killed in the attack.",Yes,Media
2450,2017,2,19,SD,Sudan,"North Kordofan",Sheikan,Diffra,2,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,2,2,0,0,Shooting,Ambush,Road,12.862807,30.217636,"Non-state armed group: Unknown","Not applicable","A contracted truck for a UN agency was driving between Diffra and Gola when an armed man attempted to block the road. The driver was able to speed up and avoid the ambush but the perpetrator shot off two rounds, hitting the passenger and killing him and wounding the driver in the thigh. The driver was taken to a UN medical center for treatment. The contracted team was on-duty at the time of the attack.",Yes,"Focal Point"
2234,2017,2,23,SO,Somalia,Hiraan,Beledweyne,Beledweyne,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping,Raid,"Project site",4.742941,45.200936,"Non-state armed group: Regional","Al Shabaab","Three national aid workers for an INGO were reportedly abducted by suspected Al-Shabaab gunmen at Hajub, near Beledweyne. They were providing humanitarian assistance to drought-affected beneficiaries at the time of the attack. They were all released within a week.",Yes,Media
2233,2017,2,28,SY,"Syrian Arab Republic",Homs,Homs,"Al Waer",0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shelling,Combat/Crossfire,"Project site",34.733389,36.658386,Unknown,Unknown,"One volunteer died while performing humanitarian activities in Al-Waer, Homs. Reportedly, the team he was working with in the field was targeted by aerial artillery fire and he died while rescuing civilians in the area.",Yes,Media
2492,2017,3,11,ML,Mali,Gao,,,0,0,0,2,0,0,1,0,0,1,0,1,0,1,1,1,0,2,1,0,1,Shooting,"Individual attack",Unknown,16.263981,-0.027987,Unknown,Unknown,"One Malian Red Cross driver was killed and one international Red Cross delegate was shot and wounded on March 11th in Gao.
",Yes,"Focal Point"
2459,2017,3,13,SY,"Syrian Arab Republic",Idlib,Idlib,"Maaret Misreen",0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"Aerial bombardment",Combat/Crossfire,"Project site",36.012602,36.671452,"Foreign or coalition forces","Russian Syrian Military Coalition","A hospital in the area of Maarat Misreen, Idlib, Syria, that was supported by an INGO, was bombed by Syrian forces and/or their allies. Although the incident has been verified, the supporting agency could not provide the number of partner staff members wounded and the number of casualties. As a default in the Aid Worker Security Database, one causality is noted even though there were likely more as a result of this attack.",Yes,"Focal Point"
2460,2017,3,13,SY,"Syrian Arab Republic",Hama,"Kafr Zita","Kafr Zita",0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"Aerial bombardment",Combat/Crossfire,"Project site",35.250118,36.571396,"Foreign or coalition forces","Russian Syrian Military Coalition","A hospital in the area of Mahardah, Hama, that was supported by an INGO, was bombed by Syrian forces and/or their allies. Although the incident has been verified, the supporting agency could not provide the number of partner staff members wounded and the number of casualties. As a default in the Aid Worker Security Database, one causality is noted even though the organization mentioned that there were likely more as a result of this attack.",Yes,"Focal Point"
2276,2017,3,13,SS,"South Sudan",Unity,Rubkona,Mayendit,0,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,8,Kidnapping,Raid,"Project site",8.062476,29.88152,"Non-state armed group: Unknown","Not applicable","Eight INGO national aid workers were kidnapped by armed rebels near Mayendit, South Sudan. Reports give different accounts of the incident. Most recent reports say that the aid workers were kidnapped in order to pressure the organization for aid deliveries to specific areas but in a statement, the organization said that this wasn't the case. The aid workers were released after two days.",Yes,Media
2235,2017,3,14,SS,"South Sudan",Lakes,"Yirol East",Shambe,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,Unknown,Ambush,Road,7.076948,30.739403,Unknown,Unknown,"One international staff member of a UN agency was wounded in Yirol East during a medical mission. Their car was ambushed along the Shambe-Karair road by unidentified men. There were two fatalities as a result of this incident and three others were wounded (not aid workers as defined by the AWSD). The injured staff member was MEDEVACed from Yirol West in order to receive medical attention for a gunshot wound.",Yes,"Official Report"
2481,2017,3,18,LY,"Libyan Arab Jamahiriya",West,Tripoli,"Tripoli, Mitiga Airport",0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,3,0,0,"Bodily assault",Detention,Custody,32.893513,13.275044,"Police or paramilitary","Airport security","Three international staff members working for an INGO were detained by Libyan airport security forces at Mitiga airport. They were taken to an off-site location and all faced significant verbal and physical assault. One of the aid workers was nearly raped. The group was questioned about their in-country presence and security-related information. Their personal property and items belonging to the INGO were stolen.",Yes,"Focal Point"
2239,2017,3,20,SY,"Syrian Arab Republic",Daraa,Daraa,Daraa,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shelling,Unknown,Road,32.636016,32.636016,Unknown,Unknown,"One senior staff member of an NGO was killed in Daraa when his car was hit by a missile.",Yes,Media
2237,2017,3,22,SO,Somalia,Gedo,Baardheere,Baardheere,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,"Individual attack","Public location",2.339047,42.288006,"Non-state armed group: Regional","Al Shabaab","A Red Cross national staff member was reportedly shot and killed not far from where he lived in Bardhere town by two suspected al-Shabaab militants. Although it appears that he was targeted, it is unclear whether he was targeted because of his work for an aid organization or because of a personal dispute.",Yes,Media
2482,2017,3,23,SY,"Syrian Arab Republic",Al-Hasakah,Al-Malikeyyeh,Derik,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Unknown,Unknown,37.176661,42.13559,"Non-state armed group: Unknown","Not applicable","One INGO national staff member was held by opposition forces in Syria for over 24 hours in Derik, Syria. He also received some minor injuries as a result of the incident.",Yes,"Focal Point"
2427,2017,3,24,CF,"Central African Republic",Haute-Kotto,Bria,Bria,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,"Public location",6.876992,31.306979,Unknown,Unknown,"A national staff member was struck by a stray round in the marketplace. The staff member was not on-duty at the time and the incident was most likely not the result of him working for an international non-governmental organization.",Yes,"Focal Point"
2236,2017,3,25,SS,"South Sudan","Central Equatoria",Juba,Magri,0,0,0,0,6,0,3,0,0,3,3,0,0,3,6,0,0,6,6,0,0,Shooting,Ambush,Road,5.144193,31.818123,Unknown,Unknown,"Six aid workers (3 South Sudanese and 3 Kenyan nationals) were shot and killed in an ambush while they were traveling on the Juba-Pibor road at Magri (south of Mangalla) on March 25th. This includes the driver. The circumstances leading to the attack are currently under investigation and the perpetrators are unknown. The government and the SPLA-IO are blaming one another for the attack.",Yes,"Official Report"
2240,2017,3,27,SY,"Syrian Arab Republic",Ar-Raqqah,Ath-Thawrah,al-Tabaqa,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,"Project site",35.902611,38.523472,"Foreign or coalition forces","Russian Syrian Military Coalition","A Red Crescent volunteer was killed, reportedly during an airstrike, while at a project site in the al-Tabaqa area of Raqqa.
",Yes,"Focal Point"
2451,2017,3,29,MM,Myanmar,Kachin,Hparew,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Unknown,"Public location",25.395724,97.399952,"Non-state armed group: National","Kachin Independence Army (KIA)","One UN contracted off-duty guard was abducted by a KIA battalion that forcibly tried to recruit him into their army. This occurred in the Hparew village which is 16 kilometers west of Mytikyina. UNDSS and the local KLA liaison officer were involved in securing his release, which occurred on April 1st, 2017.",Yes,"Focal Point"
2430,2017,3,30,MX,Mexico,Michoacan,Zamora,Zamora,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,"Individual attack","Public location",41.503471,-5.746788,Criminal,Unknown,"The senior staff member of a local non-governmental organization was kidnapped from his hotel at 3 am and held in captivity for 30 hours before being released. The assailants extorted money (or tied to extort money) from the victim.",Yes,"Focal Point"
2278,2017,3,30,SY,"Syrian Arab Republic","Rural Damascus","Rural Damascus",Zamalka,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,Unknown,33.526488,36.352518,"Foreign or coalition forces","Russian Syrian Military Coalition","One national volunteer was killed during two consecutive airstrikes in Zamalka, Damascus.",Yes,Media
2270,2017,3,31,PK,Pakistan,FATA,Orakzai,Saifal,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,0,2,0,"Roadside IED",Ambush,Road,33.5734,71.0099,Unknown,Unknown,"An NGO vehicle drove over an IED in Saifal Darra in Orakzai Agency which exploded and wounded three aid workers. Although the wounds were not life threatening, two female staff members required medical attention. The aid workers were not the target of the attack, the IED had been intended for security forces in the area.",Yes,"Official Report"
2241,2017,4,3,YE,Yemen,Ibb,Ibb,Ibb,0,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,2,0,5,Kidnapping,Raid,Home,13.972093,44.162534,"Non-state armed group: Unknown","Not applicable","Five aid workers and two contracted drivers were detained in Ibb by rebel forces that raided the hotel that the aid workers were in. They were all released on April 3rd but it is unknown how long they were held.",Yes,Media
2266,2017,4,7,SY,"Syrian Arab Republic",Idlib,Jisr-Ash-Shugur,Jisr-Ash-Shugur,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,"Aerial bombardment",Combat/Crossfire,"Public location",35.608987,36.968994,"Foreign or coalition forces","Russian Syrian Military Coalition","Two male volunteers for an NGO were killed while responding during airstrikes in Jisr Al Shughur, Idleb.",Yes,Media
2271,2017,4,10,SS,"South Sudan","Western Bahr el Ghazal",Wau,Wau,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,3,0,0,Shooting,Combat/Crossfire,"Public location",7.709188,27.983474,Unknown,Unknown,"Three national porters contracted by a UN agency were killed in the violence that spread through Wau, South Sudan, during the week of April 10th. One was found shot and two died from machete wounds. They were on their way to work when the incident occurred.",Yes,"Official Report"
2277,2017,4,11,SY,"Syrian Arab Republic",,,,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,"Aerial bombardment",Combat/Crossfire,"Project site",34.802075,38.996815,"Foreign or coalition forces","Russian Syrian Military Coalition","Two national volunteers were wounded in two consecutive airstrikes on their location while they were providing humanitarian aid.",Yes,Media
2275,2017,4,13,CD,"DR Congo","North Kivu",Beni,Beni,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,0.499012,29.452754,"Non-state armed group: Unknown","Not applicable","A national staff member from an INGO that was abducted on April 13th in the Grand Nord Beni Region, south of Lubero Territory, managed to escape. Having intended to target a person from a specific INGO, the perpetrators had accidentally abducted the wrong person.",Yes,"Official Report"
2287,2017,4,17,HT,Haiti,West,Tabarre,"Gerald Bataille",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Ambush,Road,18.564198,-72.250978,"Non-state armed group: Unknown","Not applicable","According to a media report, one national staff member from the Haitian Red Cross (HRC) was shot by armed perpetrators. A group of HRC members were in their vehicle, steps away from the chapter, when armed gunmen started shooting at them at point-blank range. The motive for the attack is unknown.
",Yes,Media
2461,2017,4,18,SY,"Syrian Arab Republic",Hama,Mahardah,"Al Latamnah",0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"Aerial bombardment",Combat/Crossfire,"Project site",35.322546,36.622538,"Foreign or coalition forces","Russian Syrian Military Coalition","A hospital in the area of Al Latamnah, Hama, that was supported by an INGO, was bombed by Syrian forces and/or their allies. Although the incident has been verified, the supporting agency could not provide the number of partner staff members wounded and the number of casualties. As a default in the Aid Worker Security Database, one causality is noted even though the organization mentioned that there were likely more as a result of this attack.",Yes,"Focal Point"
2466,2017,4,18,SS,"South Sudan",Jonglei,Uror,Payai,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,Unknown,7.9651,31.9574,"Non-state armed group: National","Sudan People's Liberation Army (SPLA)","One national staff member working for an INGO was shot and killed by government troops in the course of an offensive on the community.",Yes,"Focal Point"
2452,2017,4,19,UG,Uganda,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,"Bodily assault","Individual attack","Public location",1.373333,32.290275,Criminal,Unknown,"One INGO staff member was walking along the road when someone on the back of a motorbike grabbed her backpack and roughly pulled her along in an attempt to steal it. The victim sustained some injuries, predominantly to her leg and nose.",Yes,"Focal Point"
2483,2017,4,24,SS,"South Sudan",Lakes,"Rumbek Centre",Rumbek,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,6.807249,29.678888,Unaffiliated,"Not applicable","One national male INGO staff member was shot and killed in Rumbek county during an ethnically motivated incident. The aid worker was also robbed.",Yes,"Focal Point"
2443,2017,4,25,SS,"South Sudan","Upper Nile",Maban,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Detention,Custody,6.876992,31.306979,"Police or paramilitary","Security Forces","One INGO male aid worker was seriously assaulted in detention by security services in Maban. He was released shortly thereafter.",Yes,"Official Report"
2425,2017,4,27,SS,"South Sudan",Jonglei,Akobo,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"Bodily assault",Raid,Home,7.780485,33.00291,"Non-state armed group: Subnational",Unknown,"One national staff member was killed during tribal clashes with a conflicting village.",Yes,"Focal Point"
2279,2017,4,27,CF,"Central African Republic",Mbomou,Rafai,Selim,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Kidnap-killing,Ambush,Road,4.94187,23.65574,"Non-state armed group: Regional","Lord's Resistance Army (LRA)","The remains of an NGO aid worker were discovered in Selim. He had been abducted by gunmen with suspected associations to the LRA while travelling on a motorbike between Selim and Rafai.",Yes,"Official Report"
2281,2017,4,29,SY,"Syrian Arab Republic",Hama,"Kafr Zita","Kafr Zita",0,1,0,0,8,0,9,0,0,9,0,0,0,0,9,0,0,9,8,0,1,"Aerial bombardment",Combat/Crossfire,Office/compound,35.374018,36.601294,"Foreign or coalition forces","Russian Syrian Military Coalition","Eight volunteers from a local NGO and one staff member of an INGO were killed during a targeted airstrike against the NGO's center in Kafr Zita, Hama. It is reported that this attack was orchestrated by the Syrian regime or its allies. Bunker busting bombs were reportedly used, which broke through to the underground shelter and killed the team.",Yes,Media
2280,2017,4,30,SY,"Syrian Arab Republic",Idlib,Idlib,"Al Janudeiah",0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,"Aerial bombardment",Combat/Crossfire,"Project site",35.931027,36.641778,"Foreign or coalition forces","Russian Syrian Military Coalition","One Qatar Red Crescent Society (QRCS) volunteer, a photographer, working with a field relief team was killed during an aerial attack while the team he was with carried out a humanitarian mission in Al Janudeiah village, Idlib's rural area.
",Yes,Media
2462,2017,5,2,SY,"Syrian Arab Republic",Hama,"Kafr Zita","Kafr Zita",0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"Aerial bombardment",Combat/Crossfire,"Project site",35.250118,36.571396,"Foreign or coalition forces","Russian Syrian Military Coalition","A hospital in the area of Mahardah, Hama, that was supported by an INGO, was bombed by Syrian forces and/or their allies. Although the incident has been verified, the supporting agency could not provide the number of partner staff members wounded and the number of casualties. As a default in the Aid Worker Security Database, one causality is noted even though the organization mentioned that there were likely more as a result of this attack.",Yes,"Focal Point"
2476,2017,5,2,AF,Afghanistan,Uruzgan,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,31.391389,64.299722,"Non-state armed group: National",Unknown,"A truck contracted by a UN agency partner was transporting commodities and was stopped by armed Anti Government Elements in Khalaj. The driver was held hostage for several days and released on May 12th.",Yes,"Focal Point"
2282,2017,5,2,SS,"South Sudan",Lakes,"Rumbek Centre",Wulu,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Unknown,Unknown,9.88942,32.718138,Unknown,Unknown,"An INGO driver was shot by armed men when a UN-contracted NGO aid convoy delivering humanitarian supplies was attacked in Wulu, Rumbek. He was treated at the hospital. Another UN staff member was slightly injured in the attack (not counted here).",Yes,"Official Report"
2288,2017,5,5,CD,"DR Congo","South Kivu",Mwenga,"Mwenga-Tubimbi Road",0,3,0,0,4,0,0,1,5,6,0,0,1,1,0,1,6,7,1,0,6,Kidnapping,Ambush,Road,-3.037069,28.315887,"Non-state armed group: Unknown","Not applicable","Over 30 INGO and NGO staff members were abducted when militiamen ambushed and fired at a convoy of four INGO and NGO vehicles on the Mwenga-Tubimbi road. Most of the abductees were rescued during a rescue operation but six staff members (including one international) were still being held by the militia. One of the drivers was seriously wounded in the attack and taken to the hospital.",Yes,"Official Report"
2495,2017,5,8,IQ,Iraq,Ninewa,Al-Mosul,Mosul,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Combat/Crossfire,"Project site",36.356648,43.164,Unknown,Unknown,"In Mosul, one national staff member was shot in the leg by a stray round.",Yes,"Focal Point"
2289,2017,5,14,SS,"South Sudan","Eastern Equatoria",Torit,Torit,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,4.42539,32.614117,Unknown,Unknown,"Armed men ambushed two contracted trucks that were returning from Kapoeta to Torit at Idolu. One the contracted truck drivers was killed and the other managed to escape.",Yes,"Official Report"
2491,2017,5,16,AF,Afghanistan,Konar,"Chapa Dara",Gosalak,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Combat/Crossfire,Unknown,34.920175,70.764424,Unknown,Unknown,"One national volunteer for the Red Crescent was killed due to fighting in Gosalak village in Kunar province. The circumstances of his death remain unknown.",Yes,"Focal Point"
2290,2017,5,20,AF,Afghanistan,Kabul,Kabul,Kabul,0,3,0,0,0,0,1,0,0,1,1,0,1,2,2,0,1,3,1,2,0,Kidnapping,Raid,Office/compound,34.555349,69.207486,"Non-state armed group: Unknown","Not applicable","One German international aid worker was killed in an INGO guest house after armed attackers ambushed the building. A Finnish aid worker was also kidnapped by the group. In addition, the attackers beheaded a guard at the compound. Details surrounding the incident and the attackers are currently unavailable. On September 14th, the Finnish government confirmed that the aid worker was released after being held captive for 118 days. In a statement, the foreign minister said that they did not pay a ransom for the release of the aid worker.",Yes,Media
2484,2017,5,31,AF,Afghanistan,Kabul,Kabul,Kabul,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Vehicle-born IED",Combat/Crossfire,"Public location",34.555349,69.207486,"Non-state armed group: Unknown","Not applicable","A VBIED exploded in the diplomatic quarter, close to Kabul's Zanbaq square. One INGO national staff member was slightly injured in the attack by shrapnel.",Yes,"Focal Point"
2423,2017,6,1,SL,"Sierra Leone","Neya Cheifdom",Krubula,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault","Mob violence",Unknown,8.460555,-11.779889,Unaffiliated,Youths,"This was an unprovoked assault resulting from a spillover of violence from an earlier incident on a motorbike rider who was assigned to an INGO local staff member. The community youth had earlier accused the motorbike rider of assaulting an adolescent who threw an object at the motorbike. They tried to attack the motorbike rider, but he received protection in a police station. The youths decided to attack the INGO local staff member instead.",Yes,"Focal Point"
2299,2017,6,6,KE,Kenya,Garissa,,"Close to Dadaab refugee camo",0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,"Landmine ",Ambush,Road,0.086126,40.318966,"Non-state armed group: Regional","Al Shabaab","One Kenyan aid worker was killed when their vehicle hit a landmine not far from Dadaab refugee camp in eastern Garissa. It is reported that the mine was likely planted by Al-Shabaab.",Yes,Media
2295,2017,6,7,CF,"Central African Republic",Bamingui-Bangoran,Ndele,Ndele-Ngolongosso,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Raid,"Public location",8.465411,20.577393,Unknown,Unknown,"On June 14th, one NGO national staff member was injured during a robbery in Bamingui-Bangoran Prefecture a short distance from Nd",Yes,"Official Report"
2296,2017,6,7,SS,"South Sudan","Central Equatoria",Lainya,"Yei-Lainya Road",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,4.219651,30.964966,Unknown,Unknown,"One national aid worker was injured and taken to the hospital when his vehicle was shot at by armed men, 9 miles/15 kilometres from Lainya in Central Equatorial. He was shot when he decided not to stop his car for the two men. The aid worker was taken to Juba for medical treatment.",Yes,"Official Report"
2298,2017,6,7,CD,"DR Congo","North Kivu",Beni,"Lubero, between Kirumba and Beni",0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Ambush,Road,0.500805,29.43512,"Non-state armed group: Unknown","Not applicable","One aid worker from the ICRC and one from the national Red Cross were kidnapped on June 7th, between Kirumba and Beni in North Kivu province. The organization did not mention who was responsible for the kidnapping, however, a number of militias are active in that region. Both aid workers were released on June 15th.",Yes,"Official Report"
2477,2017,6,15,AF,Afghanistan,Ghazni,Andar,,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Raid,"Project site",33.316667,68.45,"Non-state armed group: National",Taliban,"One UN agency and one NGO staff member that were working together on a monitoring mission were abducted by the local Taliban group. They were taken and held in Andar district in Ghazni province. They were interviewed by the provincial council and then one of the staff members was brought back to Waghaz and released on June 17th. The other had escaped earlier that day.",Yes,"Focal Point"
2300,2017,6,17,SY,"Syrian Arab Republic",Damascus,Damascus,Damascus,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Ambush,Road,33.513807,36.276528,"Non-state armed group: Unknown","Not applicable","A humanitarian convoy composed of multiple agencies was fired upon by a non-state armed group close to a military checkpoint on its way back to Damascus city. As a direct result of this incident, one of the drivers lost control of his vehicle and hit another truck. The driver was injured and evacuated to a hospital in order to receive treatment.",Yes,"Official Report"
2480,2017,6,18,NG,Nigeria,Borno,Ngala,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,12.342068,14.185827,"Non-state armed group: Regional","Boko Haram","One NGO truck carrying food commodities was heading to Gamboru when the vehicle broke down. The driver left to arrange alternative means of transportation, leaving his assistant driver in the truck. Boko Haram insurgents came and looted the provisions and set the vehicle on fire. The assistance driver was abducted and found the following day.",Yes,"Focal Point"
2297,2017,6,18,SY,"Syrian Arab Republic",Damascus,Damascus,Damascus,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Ambush,Road,33.513056,36.291944,Unknown,Unknown,"A staff member of the Syrian Red Crescent was injured in an attack on a humanitarian convoy near the Syrian capital of Damascus. The convoy was targeted when it approached the city and the staff member was shot and seriously wounded. The truck was part of a multi-agency convoy tasked with the mission to deliver food, medicine and supplies to 11,000 people in the town of East Harasta.
",Yes,Media
2465,2017,6,19,ML,Mali,Koulikoro,Kati,Yirimandio,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,"Complex attack",Raid,"Public location",12.616598,-7.902098,"Non-state armed group: Regional","Al-Qaeda (affiliated)","One aid worker was killed during a complex terrorist attack on a popular tourist retreat in Yirimandio. Al-Qaeda in the Islamic Maghreb later claimed responsibility for the attack. Gunmen killed five people in the attack. Four of the assailants were killed as well and four others were arrested. According to reports, thirty-two guests were rescued.",Yes,"Focal Point"
2432,2017,6,25,SY,"Syrian Arab Republic",Idlib,Idlib,Idlib,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Vehicle-born IED",Ambush,"Public location",35.931027,36.641778,"Non-state armed group: Unknown","Not applicable","One male aid worker was wounded in a VBIED attack that occurred in a public location in Idlib, Syria. He was not the intended target of the attack but was wounded as a result.",Yes,"Focal Point"
2301,2017,6,26,CF,"Central African Republic",Mbomou,Bangassou,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,"Individual attack",Office/compound,4.73357,22.827648,"Non-state armed group: National",Anti-Balaka,"One male Red Cross volunteer was killed in Bangassou by an armed group while he was in the organization's compound in an area that is a base for an anti-Balaka affiliated group. There is no further information about this attack.
",Yes,"Official Report"
2328,2017,6,28,SS,"South Sudan",Unity,Pariang,"Pariang, Ajuong Thok",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,"Bodily assault",Raid,Office/compound,10.147149,30.157471,Unaffiliated,Youths,"A number of aid workers required medical attention after their office compound was forcefully entered by local youth who physically assaulted both international and national staff. They were reportedly angered by the lack of employment opportunities available to the local community. Exactly how many staff members required medical attention and whether they were national or international staff is currently unknown.",Yes,"Official Report"
2313,2017,7,1,SY,"Syrian Arab Republic","Rural Damascus","Rural Damascus",Zamalka,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,"Individual attack","Public location",33.526488,36.352518,"Host state","Syrian Armed Forces","A volunteer was reportedly killed by a government-aligned sniper while providing humanitarian services in Zamalka, Eastern Ghouta.",Yes,Media
2485,2017,7,4,AF,Afghanistan,Nangarhar,"Surkh Rod",,0,0,0,0,2,0,1,1,0,2,0,0,0,0,1,1,0,2,0,0,2,Shooting,Ambush,"Project site",34.171831,70.621679,"Non-state armed group: National",Taliban,"A number of staff members from an assessment team (and a local partner to an INGO) were parked outside of a school in the Surkroad district of Nangarhar province. An AOG fired at them, killing one of the national staff members and seriously injuring another. According to a report, there was a change of command within the AOG, which could have contributed to the attack occurring.",Yes,"Focal Point"
2468,2017,7,6,PK,Pakistan,Balochistan,Quetta,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Raid,Home,30.17984,66.974973,Unknown,Unknown,"One UN national staff member, on leave from work at the time, was shot dead at his home in Quetta by a 9mm handgun. A security guard watching the premises was also killed. Both were shot multiple times.",Yes,"Focal Point"
2303,2017,7,9,SS,"South Sudan",Jonglei,Pibor,Pibor,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Raid,Office/compound,6.217554,33.438353,Unknown,Unknown,"An INGO security guard was assaulted when a group of men forcibly entered an INGO compound. The guard was treated at the hospital and discharged.",Yes,"Official Report"
2368,2017,7,11,SS,"South Sudan",Unity,Panyijiar,"Mathiang, Pagak",3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,Kidnapping,Combat/Crossfire,"Public location",7.471389,30.415,"Non-state armed group: National","Sudan People's Liberation Army-in-Opposition (SPLA-IO)","Three contractors for a UN agency were detained by Sudan People's Liberation Movement-in-Opposition (SPLA-IO) upon their arrival in Pagak after fleeing heavy fighting in Mathiang on July 6th. According to some reports, they are still being held by the group.",Yes,"Focal Point"
